,Rental_Price,Time,District,RoomType
738,2500.0,Q1 2021,Bishan,Room5
740,1650.0,Q1 2021,Bukit Batok,Room3
741,2000.0,Q1 2021,Bukit Batok,Room4
742,2200.0,Q1 2021,Bukit Batok,Room5
743,2400.0,Q1 2021,Bukit Batok,Executive
744,2000.0,Q1 2021,Bukit Merah,Room3
745,2600.0,Q1 2021,Bukit Merah,Room4
746,2800.0,Q1 2021,Bukit Merah,Room5
748,1600.0,Q1 2021,Bukit Panjang,Room3
749,1800.0,Q1 2021,Bukit Panjang,Room4
750,2000.0,Q1 2021,Bukit Panjang,Room5
751,2200.0,Q1 2021,Bukit Panjang,Executive
756,2200.0,Q1 2021,Central,Room3
757,2830.0,Q1 2021,Central,Room4
761,1800.0,Q1 2021,Choa Chu Kang,Room4
762,2000.0,Q1 2021,Choa Chu Kang,Room5
763,2100.0,Q1 2021,Choa Chu Kang,Executive
764,1900.0,Q1 2021,Clementi,Room3
765,2400.0,Q1 2021,Clementi,Room4
766,2650.0,Q1 2021,Clementi,Room5
768,1800.0,Q1 2021,Geylang,Room3
769,2300.0,Q1 2021,Geylang,Room4
770,2700.0,Q1 2021,Geylang,Room5
772,1700.0,Q1 2021,Hougang,Room3
773,2000.0,Q1 2021,Hougang,Room4
774,2200.0,Q1 2021,Hougang,Room5
775,2380.0,Q1 2021,Hougang,Executive
776,1800.0,Q1 2021,Jurong East,Room3
777,2100.0,Q1 2021,Jurong East,Room4
778,2330.0,Q1 2021,Jurong East,Room5
779,2500.0,Q1 2021,Jurong East,Executive
780,1700.0,Q1 2021,Jurong West,Room3
781,2050.0,Q1 2021,Jurong West,Room4
782,2200.0,Q1 2021,Jurong West,Room5
783,2300.0,Q1 2021,Jurong West,Executive
784,2000.0,Q1 2021,Kallang/ Whampoa,Room3
785,2450.0,Q1 2021,Kallang/ Whampoa,Room4
786,2700.0,Q1 2021,Kallang/ Whampoa,Room5
788,1850.0,Q1 2021,Marine Parade,Room3
789,2200.0,Q1 2021,Marine Parade,Room4
793,2000.0,Q1 2021,Pasir Ris,Room4
794,2100.0,Q1 2021,Pasir Ris,Room5
795,2300.0,Q1 2021,Pasir Ris,Executive
797,2000.0,Q1 2021,Punggol,Room4
798,2000.0,Q1 2021,Punggol,Room5
800,1900.0,Q1 2021,Queenstown,Room3
801,2700.0,Q1 2021,Queenstown,Room4
802,2800.0,Q1 2021,Queenstown,Room5
805,1850.0,Q1 2021,Sembawang,Room4
806,2000.0,Q1 2021,Sembawang,Room5
807,2100.0,Q1 2021,Sembawang,Executive
808,1850.0,Q1 2021,Sengkang,Room3
809,2000.0,Q1 2021,Sengkang,Room4
810,2000.0,Q1 2021,Sengkang,Room5
811,2200.0,Q1 2021,Sengkang,Executive
812,1850.0,Q1 2021,Serangoon,Room3
813,2250.0,Q1 2021,Serangoon,Room4
814,2380.0,Q1 2021,Serangoon,Room5
815,2500.0,Q1 2021,Serangoon,Executive
816,1800.0,Q1 2021,Tampines,Room3
817,2100.0,Q1 2021,Tampines,Room4
818,2300.0,Q1 2021,Tampines,Room5
819,2480.0,Q1 2021,Tampines,Executive
820,1850.0,Q1 2021,Toa Payoh,Room3
821,2300.0,Q1 2021,Toa Payoh,Room4
822,2500.0,Q1 2021,Toa Payoh,Room5
824,1500.0,Q1 2021,Woodlands,Room3
825,1800.0,Q1 2021,Woodlands,Room4
826,1950.0,Q1 2021,Woodlands,Room5
827,2200.0,Q1 2021,Woodlands,Executive
828,1700.0,Q1 2021,Yishun,Room3
829,1900.0,Q1 2021,Yishun,Room4
830,2100.0,Q1 2021,Yishun,Room5
831,2250.0,Q1 2021,Yishun,Executive
832,1800.0,Q4 2020,Ang Mo Kio,Room3
833,2100.0,Q4 2020,Ang Mo Kio,Room4
834,2400.0,Q4 2020,Ang Mo Kio,Room5
836,1800.0,Q4 2020,Bedok,Room3
837,2100.0,Q4 2020,Bedok,Room4
838,2200.0,Q4 2020,Bedok,Room5
840,1880.0,Q4 2020,Bishan,Room3
841,2300.0,Q4 2020,Bishan,Room4
842,2600.0,Q4 2020,Bishan,Room5
844,1700.0,Q4 2020,Bukit Batok,Room3
845,2000.0,Q4 2020,Bukit Batok,Room4
846,2200.0,Q4 2020,Bukit Batok,Room5
847,2300.0,Q4 2020,Bukit Batok,Executive
848,2000.0,Q4 2020,Bukit Merah,Room3
849,2600.0,Q4 2020,Bukit Merah,Room4
850,2800.0,Q4 2020,Bukit Merah,Room5
852,1550.0,Q4 2020,Bukit Panjang,Room3
853,1800.0,Q4 2020,Bukit Panjang,Room4
854,2000.0,Q4 2020,Bukit Panjang,Room5
855,2000.0,Q4 2020,Bukit Panjang,Executive
860,2200.0,Q4 2020,Central,Room3
861,2700.0,Q4 2020,Central,Room4
865,1890.0,Q4 2020,Choa Chu Kang,Room4
866,1950.0,Q4 2020,Choa Chu Kang,Room5
867,2000.0,Q4 2020,Choa Chu Kang,Executive
868,1910.0,Q4 2020,Clementi,Room3
869,2500.0,Q4 2020,Clementi,Room4
870,2600.0,Q4 2020,Clementi,Room5
872,1800.0,Q4 2020,Geylang,Room3
873,2350.0,Q4 2020,Geylang,Room4
874,2680.0,Q4 2020,Geylang,Room5
876,1750.0,Q4 2020,Hougang,Room3
877,2000.0,Q4 2020,Hougang,Room4
878,2130.0,Q4 2020,Hougang,Room5
879,2300.0,Q4 2020,Hougang,Executive
880,1800.0,Q4 2020,Jurong East,Room3
881,2100.0,Q4 2020,Jurong East,Room4
882,2300.0,Q4 2020,Jurong East,Room5
884,1700.0,Q4 2020,Jurong West,Room3
885,2000.0,Q4 2020,Jurong West,Room4
886,2250.0,Q4 2020,Jurong West,Room5
887,2400.0,Q4 2020,Jurong West,Executive
888,1900.0,Q4 2020,Kallang/ Whampoa,Room3
889,2500.0,Q4 2020,Kallang/ Whampoa,Room4
890,2630.0,Q4 2020,Kallang/ Whampoa,Room5
892,1880.0,Q4 2020,Marine Parade,Room3
897,2000.0,Q4 2020,Pasir Ris,Room4
898,2200.0,Q4 2020,Pasir Ris,Room5
899,2300.0,Q4 2020,Pasir Ris,Executive
901,2000.0,Q4 2020,Punggol,Room4
902,2000.0,Q4 2020,Punggol,Room5
904,2000.0,Q4 2020,Queenstown,Room3
905,2700.0,Q4 2020,Queenstown,Room4
906,2850.0,Q4 2020,Queenstown,Room5
909,1900.0,Q4 2020,Sembawang,Room4
910,2000.0,Q4 2020,Sembawang,Room5
911,2150.0,Q4 2020,Sembawang,Executive
913,2000.0,Q4 2020,Sengkang,Room4
914,2000.0,Q4 2020,Sengkang,Room5
915,2100.0,Q4 2020,Sengkang,Executive
916,1800.0,Q4 2020,Serangoon,Room3
917,2230.0,Q4 2020,Serangoon,Room4
918,2300.0,Q4 2020,Serangoon,Room5
920,1800.0,Q4 2020,Tampines,Room3
921,2100.0,Q4 2020,Tampines,Room4
922,2300.0,Q4 2020,Tampines,Room5
923,2400.0,Q4 2020,Tampines,Executive
924,1800.0,Q4 2020,Toa Payoh,Room3
925,2350.0,Q4 2020,Toa Payoh,Room4
926,2500.0,Q4 2020,Toa Payoh,Room5
928,1550.0,Q4 2020,Woodlands,Room3
929,1900.0,Q4 2020,Woodlands,Room4
930,1900.0,Q4 2020,Woodlands,Room5
931,2030.0,Q4 2020,Woodlands,Executive
932,1650.0,Q4 2020,Yishun,Room3
933,1900.0,Q4 2020,Yishun,Room4
934,2000.0,Q4 2020,Yishun,Room5
936,1750.0,Q3 2020,Ang Mo Kio,Room3
937,2140.0,Q3 2020,Ang Mo Kio,Room4
938,2400.0,Q3 2020,Ang Mo Kio,Room5
940,1800.0,Q3 2020,Bedok,Room3
941,2030.0,Q3 2020,Bedok,Room4
942,2200.0,Q3 2020,Bedok,Room5
944,1850.0,Q3 2020,Bishan,Room3
945,2250.0,Q3 2020,Bishan,Room4
946,2500.0,Q3 2020,Bishan,Room5
948,1650.0,Q3 2020,Bukit Batok,Room3
949,2050.0,Q3 2020,Bukit Batok,Room4
950,2150.0,Q3 2020,Bukit Batok,Room5
952,2000.0,Q3 2020,Bukit Merah,Room3
953,2550.0,Q3 2020,Bukit Merah,Room4
954,2800.0,Q3 2020,Bukit Merah,Room5
956,1530.0,Q3 2020,Bukit Panjang,Room3
957,1750.0,Q3 2020,Bukit Panjang,Room4
958,1900.0,Q3 2020,Bukit Panjang,Room5
959,2200.0,Q3 2020,Bukit Panjang,Executive
964,2150.0,Q3 2020,Central,Room3
965,2600.0,Q3 2020,Central,Room4
969,1800.0,Q3 2020,Choa Chu Kang,Room4
970,1880.0,Q3 2020,Choa Chu Kang,Room5
971,2200.0,Q3 2020,Choa Chu Kang,Executive
972,1900.0,Q3 2020,Clementi,Room3
973,2400.0,Q3 2020,Clementi,Room4
974,2600.0,Q3 2020,Clementi,Room5
976,1800.0,Q3 2020,Geylang,Room3
977,2300.0,Q3 2020,Geylang,Room4
978,2500.0,Q3 2020,Geylang,Room5
980,1700.0,Q3 2020,Hougang,Room3
981,2000.0,Q3 2020,Hougang,Room4
982,2100.0,Q3 2020,Hougang,Room5
984,1750.0,Q3 2020,Jurong East,Room3
985,2100.0,Q3 2020,Jurong East,Room4
986,2300.0,Q3 2020,Jurong East,Room5
988,1600.0,Q3 2020,Jurong West,Room3
989,2000.0,Q3 2020,Jurong West,Room4
990,2200.0,Q3 2020,Jurong West,Room5
991,2400.0,Q3 2020,Jurong West,Executive
992,1900.0,Q3 2020,Kallang/ Whampoa,Room3
993,2400.0,Q3 2020,Kallang/ Whampoa,Room4
994,2500.0,Q3 2020,Kallang/ Whampoa,Room5
996,1800.0,Q3 2020,Marine Parade,Room3
997,2150.0,Q3 2020,Marine Parade,Room4
1001,2000.0,Q3 2020,Pasir Ris,Room4
1002,2150.0,Q3 2020,Pasir Ris,Room5
1003,2300.0,Q3 2020,Pasir Ris,Executive
1004,1700.0,Q3 2020,Punggol,Room3
1005,1900.0,Q3 2020,Punggol,Room4
1006,2000.0,Q3 2020,Punggol,Room5
1008,1900.0,Q3 2020,Queenstown,Room3
1009,2600.0,Q3 2020,Queenstown,Room4
1010,2850.0,Q3 2020,Queenstown,Room5
1013,1800.0,Q3 2020,Sembawang,Room4
1014,1940.0,Q3 2020,Sembawang,Room5
1015,2100.0,Q3 2020,Sembawang,Executive
1016,1700.0,Q3 2020,Sengkang,Room3
1017,1950.0,Q3 2020,Sengkang,Room4
1018,2000.0,Q3 2020,Sengkang,Room5
1019,2000.0,Q3 2020,Sengkang,Executive
1020,1850.0,Q3 2020,Serangoon,Room3
1021,2300.0,Q3 2020,Serangoon,Room4
1022,2430.0,Q3 2020,Serangoon,Room5
1024,1800.0,Q3 2020,Tampines,Room3
1025,2000.0,Q3 2020,Tampines,Room4
1026,2200.0,Q3 2020,Tampines,Room5
1027,2400.0,Q3 2020,Tampines,Executive
1028,1840.0,Q3 2020,Toa Payoh,Room3
1029,2300.0,Q3 2020,Toa Payoh,Room4
1030,2500.0,Q3 2020,Toa Payoh,Room5
1032,1550.0,Q3 2020,Woodlands,Room3
1033,1800.0,Q3 2020,Woodlands,Room4
1034,1950.0,Q3 2020,Woodlands,Room5
1035,2200.0,Q3 2020,Woodlands,Executive
1036,1650.0,Q3 2020,Yishun,Room3
1037,1800.0,Q3 2020,Yishun,Room4
1038,2000.0,Q3 2020,Yishun,Room5
1040,1700.0,Q2 2020,Ang Mo Kio,Room3
1041,2100.0,Q2 2020,Ang Mo Kio,Room4
1042,2350.0,Q2 2020,Ang Mo Kio,Room5
1044,1700.0,Q2 2020,Bedok,Room3
1045,2000.0,Q2 2020,Bedok,Room4
1046,2300.0,Q2 2020,Bedok,Room5
1047,2400.0,Q2 2020,Bedok,Executive
1048,1800.0,Q2 2020,Bishan,Room3
1049,2300.0,Q2 2020,Bishan,Room4
1050,2500.0,Q2 2020,Bishan,Room5
1052,1600.0,Q2 2020,Bukit Batok,Room3
1053,1900.0,Q2 2020,Bukit Batok,Room4
1054,2100.0,Q2 2020,Bukit Batok,Room5
1056,1950.0,Q2 2020,Bukit Merah,Room3
1057,2500.0,Q2 2020,Bukit Merah,Room4
1058,2700.0,Q2 2020,Bukit Merah,Room5
1060,1500.0,Q2 2020,Bukit Panjang,Room3
1061,1700.0,Q2 2020,Bukit Panjang,Room4
1062,1900.0,Q2 2020,Bukit Panjang,Room5
1063,2000.0,Q2 2020,Bukit Panjang,Executive
1068,2080.0,Q2 2020,Central,Room3
1069,2500.0,Q2 2020,Central,Room4
1073,1800.0,Q2 2020,Choa Chu Kang,Room4
1074,1850.0,Q2 2020,Choa Chu Kang,Room5
1075,21000.0,Q2 2020,Choa Chu Kang,Executive
1076,1880.0,Q2 2020,Clementi,Room3
1077,2350.0,Q2 2020,Clementi,Room4
1078,2580.0,Q2 2020,Clementi,Room5
1080,1750.0,Q2 2020,Geylang,Room3
1081,2250.0,Q2 2020,Geylang,Room4
1082,2450.0,Q2 2020,Geylang,Room5
1084,1650.0,Q2 2020,Hougang,Room3
1085,1900.0,Q2 2020,Hougang,Room4
1086,2100.0,Q2 2020,Hougang,Room5
1087,2250.0,Q2 2020,Hougang,Executive
1088,1700.0,Q2 2020,Jurong East,Room3
1089,2000.0,Q2 2020,Jurong East,Room4
1090,2250.0,Q2 2020,Jurong East,Room5
1091,2500.0,Q2 2020,Jurong East,Executive
1092,1650.0,Q2 2020,Jurong West,Room3
1093,2000.0,Q2 2020,Jurong West,Room4
1094,2100.0,Q2 2020,Jurong West,Room5
1095,2200.0,Q2 2020,Jurong West,Executive
1096,1850.0,Q2 2020,Kallang/ Whampoa,Room3
1097,2400.0,Q2 2020,Kallang/ Whampoa,Room4
1098,2500.0,Q2 2020,Kallang/ Whampoa,Room5
1100,1800.0,Q2 2020,Marine Parade,Room3
1101,2050.0,Q2 2020,Marine Parade,Room4
1105,1900.0,Q2 2020,Pasir Ris,Room4
1106,2050.0,Q2 2020,Pasir Ris,Room5
1107,2200.0,Q2 2020,Pasir Ris,Executive
1109,1900.0,Q2 2020,Punggol,Room4
1110,1900.0,Q2 2020,Punggol,Room5
1112,1900.0,Q2 2020,Queenstown,Room3
1113,2550.0,Q2 2020,Queenstown,Room4
1114,2750.0,Q2 2020,Queenstown,Room5
1117,1800.0,Q2 2020,Sembawang,Room4
1118,1900.0,Q2 2020,Sembawang,Room5
1119,2050.0,Q2 2020,Sembawang,Executive
1121,1850.0,Q2 2020,Sengkang,Room4
1122,1950.0,Q2 2020,Sengkang,Room5
1123,2100.0,Q2 2020,Sengkang,Executive
1124,1800.0,Q2 2020,Serangoon,Room3
1125,2200.0,Q2 2020,Serangoon,Room4
1126,2100.0,Q2 2020,Serangoon,Room5
1128,1750.0,Q2 2020,Tampines,Room3
1129,2000.0,Q2 2020,Tampines,Room4
1130,2200.0,Q2 2020,Tampines,Room5
1131,2300.0,Q2 2020,Tampines,Executive
1132,1800.0,Q2 2020,Toa Payoh,Room3
1133,2300.0,Q2 2020,Toa Payoh,Room4
1134,2600.0,Q2 2020,Toa Payoh,Room5
1136,1400.0,Q2 2020,Woodlands,Room3
1137,1710.0,Q2 2020,Woodlands,Room4
1138,1800.0,Q2 2020,Woodlands,Room5
1139,2130.0,Q2 2020,Woodlands,Executive
1140,1550.0,Q2 2020,Yishun,Room3
1141,1850.0,Q2 2020,Yishun,Room4
1142,2000.0,Q2 2020,Yishun,Room5
1143,2100.0,Q2 2020,Yishun,Executive
1144,1700.0,Q1 2020,Ang Mo Kio,Room3
1145,2100.0,Q1 2020,Ang Mo Kio,Room4
1146,2400.0,Q1 2020,Ang Mo Kio,Room5
1148,1700.0,Q1 2020,Bedok,Room3
1149,2000.0,Q1 2020,Bedok,Room4
1150,2300.0,Q1 2020,Bedok,Room5
1151,2480.0,Q1 2020,Bedok,Executive
1152,1900.0,Q1 2020,Bishan,Room3
1153,2200.0,Q1 2020,Bishan,Room4
1154,2500.0,Q1 2020,Bishan,Room5
1156,1600.0,Q1 2020,Bukit Batok,Room3
1157,1900.0,Q1 2020,Bukit Batok,Room4
1158,2100.0,Q1 2020,Bukit Batok,Room5
1159,2200.0,Q1 2020,Bukit Batok,Executive
1160,1900.0,Q1 2020,Bukit Merah,Room3
1161,2500.0,Q1 2020,Bukit Merah,Room4
1162,2720.0,Q1 2020,Bukit Merah,Room5
1164,1550.0,Q1 2020,Bukit Panjang,Room3
1165,1800.0,Q1 2020,Bukit Panjang,Room4
1166,1900.0,Q1 2020,Bukit Panjang,Room5
1172,2200.0,Q1 2020,Central,Room3
1173,2600.0,Q1 2020,Central,Room4
1177,1800.0,Q1 2020,Choa Chu Kang,Room4
1178,1900.0,Q1 2020,Choa Chu Kang,Room5
1179,2100.0,Q1 2020,Choa Chu Kang,Executive
1180,1800.0,Q1 2020,Clementi,Room3
1181,2350.0,Q1 2020,Clementi,Room4
1182,2600.0,Q1 2020,Clementi,Room5
1184,1800.0,Q1 2020,Geylang,Room3
1185,2300.0,Q1 2020,Geylang,Room4
1186,2500.0,Q1 2020,Geylang,Room5
1188,1650.0,Q1 2020,Hougang,Room3
1189,1950.0,Q1 2020,Hougang,Room4
1190,2100.0,Q1 2020,Hougang,Room5
1191,2400.0,Q1 2020,Hougang,Executive
1192,1700.0,Q1 2020,Jurong East,Room3
1193,2000.0,Q1 2020,Jurong East,Room4
1194,2300.0,Q1 2020,Jurong East,Room5
1196,1600.0,Q1 2020,Jurong West,Room3
1197,2000.0,Q1 2020,Jurong West,Room4
1198,2150.0,Q1 2020,Jurong West,Room5
1199,2300.0,Q1 2020,Jurong West,Executive
1200,1900.0,Q1 2020,Kallang/ Whampoa,Room3
1201,2400.0,Q1 2020,Kallang/ Whampoa,Room4
1202,2600.0,Q1 2020,Kallang/ Whampoa,Room5
1204,1800.0,Q1 2020,Marine Parade,Room3
1205,2050.0,Q1 2020,Marine Parade,Room4
1209,2000.0,Q1 2020,Pasir Ris,Room4
1210,2100.0,Q1 2020,Pasir Ris,Room5
1211,2250.0,Q1 2020,Pasir Ris,Executive
1213,1900.0,Q1 2020,Punggol,Room4
1214,1900.0,Q1 2020,Punggol,Room5
1216,1900.0,Q1 2020,Queenstown,Room3
1217,2650.0,Q1 2020,Queenstown,Room4
1218,2800.0,Q1 2020,Queenstown,Room5
1221,1800.0,Q1 2020,Sembawang,Room4
1222,1900.0,Q1 2020,Sembawang,Room5
1223,2100.0,Q1 2020,Sembawang,Executive
1225,1900.0,Q1 2020,Sengkang,Room4
1226,1950.0,Q1 2020,Sengkang,Room5
1227,2100.0,Q1 2020,Sengkang,Executive
1228,1800.0,Q1 2020,Serangoon,Room3
1229,2200.0,Q1 2020,Serangoon,Room4
1230,2300.0,Q1 2020,Serangoon,Room5
1232,1750.0,Q1 2020,Tampines,Room3
1233,2100.0,Q1 2020,Tampines,Room4
1234,2250.0,Q1 2020,Tampines,Room5
1235,2400.0,Q1 2020,Tampines,Executive
1236,1800.0,Q1 2020,Toa Payoh,Room3
1237,2200.0,Q1 2020,Toa Payoh,Room4
1238,2500.0,Q1 2020,Toa Payoh,Room5
1240,1400.0,Q1 2020,Woodlands,Room3
1241,1750.0,Q1 2020,Woodlands,Room4
1242,1800.0,Q1 2020,Woodlands,Room5
1243,2000.0,Q1 2020,Woodlands,Executive
1244,1600.0,Q1 2020,Yishun,Room3
1245,1800.0,Q1 2020,Yishun,Room4
1246,2030.0,Q1 2020,Yishun,Room5
1247,2100.0,Q1 2020,Yishun,Executive
1248,1700.0,Q4 2019,Ang Mo Kio,Room3
1249,2100.0,Q4 2019,Ang Mo Kio,Room4
1250,2300.0,Q4 2019,Ang Mo Kio,Room5
1252,1700.0,Q4 2019,Bedok,Room3
1253,2000.0,Q4 2019,Bedok,Room4
1254,2250.0,Q4 2019,Bedok,Room5
1255,2500.0,Q4 2019,Bedok,Executive
1256,1800.0,Q4 2019,Bishan,Room3
1257,2250.0,Q4 2019,Bishan,Room4
1258,2550.0,Q4 2019,Bishan,Room5
1260,1600.0,Q4 2019,Bukit Batok,Room3
1261,1900.0,Q4 2019,Bukit Batok,Room4
1262,2100.0,Q4 2019,Bukit Batok,Room5
1263,2200.0,Q4 2019,Bukit Batok,Executive
1264,1900.0,Q4 2019,Bukit Merah,Room3
1265,2500.0,Q4 2019,Bukit Merah,Room4
1266,2800.0,Q4 2019,Bukit Merah,Room5
1268,1500.0,Q4 2019,Bukit Panjang,Room3
1269,1700.0,Q4 2019,Bukit Panjang,Room4
1270,1850.0,Q4 2019,Bukit Panjang,Room5
1271,1980.0,Q4 2019,Bukit Panjang,Executive
1276,2200.0,Q4 2019,Central,Room3
1277,2550.0,Q4 2019,Central,Room4
1281,1800.0,Q4 2019,Choa Chu Kang,Room4
1282,1850.0,Q4 2019,Choa Chu Kang,Room5
1283,2000.0,Q4 2019,Choa Chu Kang,Executive
1284,1850.0,Q4 2019,Clementi,Room3
1285,2400.0,Q4 2019,Clementi,Room4
1286,2500.0,Q4 2019,Clementi,Room5
1288,1800.0,Q4 2019,Geylang,Room3
1289,2250.0,Q4 2019,Geylang,Room4
1290,2500.0,Q4 2019,Geylang,Room5
1292,1600.0,Q4 2019,Hougang,Room3
1293,1900.0,Q4 2019,Hougang,Room4
1294,2100.0,Q4 2019,Hougang,Room5
1295,2330.0,Q4 2019,Hougang,Executive
1296,1700.0,Q4 2019,Jurong East,Room3
1297,2000.0,Q4 2019,Jurong East,Room4
1298,2200.0,Q4 2019,Jurong East,Room5
1299,2500.0,Q4 2019,Jurong East,Executive
1300,1600.0,Q4 2019,Jurong West,Room3
1301,1950.0,Q4 2019,Jurong West,Room4
1302,2180.0,Q4 2019,Jurong West,Room5
1303,2200.0,Q4 2019,Jurong West,Executive
1304,1900.0,Q4 2019,Kallang/ Whampoa,Room3
1305,2400.0,Q4 2019,Kallang/ Whampoa,Room4
1306,2580.0,Q4 2019,Kallang/ Whampoa,Room5
1308,1800.0,Q4 2019,Marine Parade,Room3
1309,2100.0,Q4 2019,Marine Parade,Room4
1313,2000.0,Q4 2019,Pasir Ris,Room4
1314,2100.0,Q4 2019,Pasir Ris,Room5
1315,2250.0,Q4 2019,Pasir Ris,Executive
1317,1900.0,Q4 2019,Punggol,Room4
1318,1900.0,Q4 2019,Punggol,Room5
1320,1880.0,Q4 2019,Queenstown,Room3
1321,2600.0,Q4 2019,Queenstown,Room4
1322,2800.0,Q4 2019,Queenstown,Room5
1325,1800.0,Q4 2019,Sembawang,Room4
1326,1900.0,Q4 2019,Sembawang,Room5
1327,2000.0,Q4 2019,Sembawang,Executive
1328,1650.0,Q4 2019,Sengkang,Room3
1329,1900.0,Q4 2019,Sengkang,Room4
1330,1900.0,Q4 2019,Sengkang,Room5
1331,2100.0,Q4 2019,Sengkang,Executive
1332,1750.0,Q4 2019,Serangoon,Room3
1333,2100.0,Q4 2019,Serangoon,Room4
1334,2250.0,Q4 2019,Serangoon,Room5
1335,2550.0,Q4 2019,Serangoon,Executive
1336,1750.0,Q4 2019,Tampines,Room3
1337,2050.0,Q4 2019,Tampines,Room4
1338,2200.0,Q4 2019,Tampines,Room5
1339,2400.0,Q4 2019,Tampines,Executive
1340,1800.0,Q4 2019,Toa Payoh,Room3
1341,2300.0,Q4 2019,Toa Payoh,Room4
1342,2400.0,Q4 2019,Toa Payoh,Room5
1344,1450.0,Q4 2019,Woodlands,Room3
1345,1700.0,Q4 2019,Woodlands,Room4
1346,1800.0,Q4 2019,Woodlands,Room5
1347,2100.0,Q4 2019,Woodlands,Executive
1348,1600.0,Q4 2019,Yishun,Room3
1349,1800.0,Q4 2019,Yishun,Room4
1350,2000.0,Q4 2019,Yishun,Room5
1351,2150.0,Q4 2019,Yishun,Executive
1352,1700.0,Q3 2019,Ang Mo Kio,Room3
1353,2100.0,Q3 2019,Ang Mo Kio,Room4
1354,2400.0,Q3 2019,Ang Mo Kio,Room5
1356,1700.0,Q3 2019,Bedok,Room3
1357,2000.0,Q3 2019,Bedok,Room4
1358,2250.0,Q3 2019,Bedok,Room5
1359,2400.0,Q3 2019,Bedok,Executive
1360,1800.0,Q3 2019,Bishan,Room3
1361,2300.0,Q3 2019,Bishan,Room4
1362,2500.0,Q3 2019,Bishan,Room5
1364,1600.0,Q3 2019,Bukit Batok,Room3
1365,1900.0,Q3 2019,Bukit Batok,Room4
1366,2050.0,Q3 2019,Bukit Batok,Room5
1367,2300.0,Q3 2019,Bukit Batok,Executive
1368,1950.0,Q3 2019,Bukit Merah,Room3
1369,2500.0,Q3 2019,Bukit Merah,Room4
1370,2800.0,Q3 2019,Bukit Merah,Room5
1372,1500.0,Q3 2019,Bukit Panjang,Room3
1373,1700.0,Q3 2019,Bukit Panjang,Room4
1374,1800.0,Q3 2019,Bukit Panjang,Room5
1375,2080.0,Q3 2019,Bukit Panjang,Executive
1380,2200.0,Q3 2019,Central,Room3
1381,2800.0,Q3 2019,Central,Room4
1384,1480.0,Q3 2019,Choa Chu Kang,Room3
1385,1750.0,Q3 2019,Choa Chu Kang,Room4
1386,1900.0,Q3 2019,Choa Chu Kang,Room5
1387,2030.0,Q3 2019,Choa Chu Kang,Executive
1388,1850.0,Q3 2019,Clementi,Room3
1389,2400.0,Q3 2019,Clementi,Room4
1390,2600.0,Q3 2019,Clementi,Room5
1392,1800.0,Q3 2019,Geylang,Room3
1393,2250.0,Q3 2019,Geylang,Room4
1394,2500.0,Q3 2019,Geylang,Room5
1396,1600.0,Q3 2019,Hougang,Room3
1397,1900.0,Q3 2019,Hougang,Room4
1398,2100.0,Q3 2019,Hougang,Room5
1399,2300.0,Q3 2019,Hougang,Executive
1400,1700.0,Q3 2019,Jurong East,Room3
1401,2000.0,Q3 2019,Jurong East,Room4
1402,2200.0,Q3 2019,Jurong East,Room5
1403,2500.0,Q3 2019,Jurong East,Executive
1404,1600.0,Q3 2019,Jurong West,Room3
1405,2000.0,Q3 2019,Jurong West,Room4
1406,2100.0,Q3 2019,Jurong West,Room5
1407,2300.0,Q3 2019,Jurong West,Executive
1408,1900.0,Q3 2019,Kallang/ Whampoa,Room3
1409,2450.0,Q3 2019,Kallang/ Whampoa,Room4
1410,2630.0,Q3 2019,Kallang/ Whampoa,Room5
1412,1800.0,Q3 2019,Marine Parade,Room3
1413,2100.0,Q3 2019,Marine Parade,Room4
1414,2500.0,Q3 2019,Marine Parade,Room5
1417,1950.0,Q3 2019,Pasir Ris,Room4
1418,2080.0,Q3 2019,Pasir Ris,Room5
1419,2300.0,Q3 2019,Pasir Ris,Executive
1420,1700.0,Q3 2019,Punggol,Room3
1421,1900.0,Q3 2019,Punggol,Room4
1422,1900.0,Q3 2019,Punggol,Room5
1424,1900.0,Q3 2019,Queenstown,Room3
1425,2520.0,Q3 2019,Queenstown,Room4
1426,2800.0,Q3 2019,Queenstown,Room5
1429,1800.0,Q3 2019,Sembawang,Room4
1430,1900.0,Q3 2019,Sembawang,Room5
1431,2000.0,Q3 2019,Sembawang,Executive
1432,1650.0,Q3 2019,Sengkang,Room3
1433,1880.0,Q3 2019,Sengkang,Room4
1434,1900.0,Q3 2019,Sengkang,Room5
1435,2000.0,Q3 2019,Sengkang,Executive
1436,1800.0,Q3 2019,Serangoon,Room3
1437,2190.0,Q3 2019,Serangoon,Room4
1438,2200.0,Q3 2019,Serangoon,Room5
1440,1750.0,Q3 2019,Tampines,Room3
1441,2000.0,Q3 2019,Tampines,Room4
1442,2200.0,Q3 2019,Tampines,Room5
1443,2400.0,Q3 2019,Tampines,Executive
1444,1800.0,Q3 2019,Toa Payoh,Room3
1445,2300.0,Q3 2019,Toa Payoh,Room4
1446,2600.0,Q3 2019,Toa Payoh,Room5
1448,1400.0,Q3 2019,Woodlands,Room3
1449,1700.0,Q3 2019,Woodlands,Room4
1450,1800.0,Q3 2019,Woodlands,Room5
1451,2100.0,Q3 2019,Woodlands,Executive
1452,1600.0,Q3 2019,Yishun,Room3
